1.0 3147.8510060252493
2.0 3091.2785422108755
3.0 3057.3350639222513
4.0 1643.8401166478639
5.0 1322.343412254609
6.0 485.3614287762126
7.0 387.4633318965007
8.0 224.29983709698087
9.0 296.14803751973716
10.0 339.25695777339087
11.0 56.55822716235977
12.0 15.264118667440343
13.0 8.904089814035466
14.0 7.945428016966366
15.0 6.347658355184532
16.0 6.108543482388933
17.0 5.965074558711575
18.0 6.2326909548419955
19.0 6.423359606221938
20.0 7.490423769751121
21.0 9.527644183311509
22.0 12.923011539245492
23.0 24.342641542689208
24.0 31.194419544755437
25.0 53.81737981989496
26.0 75.97036416101328
27.0 208.41829427370197
28.0 1017.7156118240424
29.0 2366.544474407943
30.0 1784.6329636744554
31.0 1435.4860572343625
32.0 487.34827766900594
33.0 331.45202547090565
34.0 188.31603964956045
35.0 165.90537935105323
36.0 128.5542788535412
37.0 119.8940559265383
