1.0 3050.6704638404412
2.0 2487.531648926638
3.0 2149.6483599783555
4.0 1650.5002929489888
5.0 1651.5587870124466
6.0 2158.116312486018
7.0 4803.025549081968
8.0 9211.207610075218
9.0 11174.94441526803
10.0 12353.186498383717
11.0 14443.372124652671
12.0 13141.033274022353
13.0 1934.4756933411686
14.0 1360.5074333660332
15.0 403.8936667408079
16.0 398.2763332811255
17.0 394.90593320531616
18.0 159.50579038817085
19.0 116.63723322185336
20.0 51.9574758747762
21.0 41.31653323709217
22.0 23.581628840952142
23.0 19.012998703112913
24.0 16.271820620409372
25.0 12.47845515952307
26.0 11.884419524858227
27.0 11.51953554309062
28.0 13.354868145972068
29.0 16.413755817441146
30.0 40.587167784856575
31.0 55.09121496530584
32.0 547.7496091972383
33.0 1694.3155774831926
34.0 9227.61896125294
35.0 6534.577798672395
36.0 2046.1758610381526
37.0 2108.3762784910546
